uid,accuracy
127,61.92000001220703
128,68.73999991455078
129,69.84000003662109
130,67.17999986572265
131,57.39999994506836
132,67.57999996337891
133,69.57999992675781
134,65.04000000610351
135,66.87999995117187
136,68.18000004882812
137,69.8000000366211
138,70.4000000366211
139,65.92000002441407
140,68.01999987792969
141,64.8800000061035
142,69.88000004882811
143,68.63999993896485
144,57.4999999633789
145,63.860000006103526
146,54.69999996337891
147,69.71999990234374
148,67.59999996337889
149,66.01999991455078
150,63.259999975585934
151,44.27999995727539
152,68.49999993896485
153,69.7
154,62.81999998779297
155,55.17999994506836
156,56.82000001220703
157,10.239999993896484
158,69.31999987792969
159,64.17999998168945
160,54.71999995727539
161,65.51999992675782
162,67.28
163,57.06000001220704
164,67.77999986572266
165,69.01999986572265
166,62.27999998168945
167,64.19999993896485
168,72.76000002441407
169,61.47999994506836
170,61.58000002441406
171,69.54000006103516
172,0.9999999996185304
173,57.11999996337891
174,68.14000006103515
175,61.380000061035155
176,62.35999993286133
177,61.08
178,67.27999993896485
179,67.19999993896485
180,69.71999989013672
181,63.580000006103525
182,0.9999999988555908
183,53.96000002441407
184,67.27999987792968
185,64.1000000061035
186,57.94000003662109
187,62.959999951171866
188,61.09999995117187
189,68.6000000366211
190,65.31999991455078
191,65.29999986572264
192,67.9400000366211
193,59.33999995727539
194,66.96000006103516
195,64.32000000610351
196,58.93999996948242
197,66.15999991455078
198,66.72000003662109
199,49.73999996948242
200,58.399999938964854
201,58.55999998168945
202,68.48000003662109
203,69.42000004882813
204,67.59999987792969
205,67.50000002441406
206,67.03999991455078
207,65.70000004882813
208,42.079999926757814
209,66.71999996337891
210,46.8599999633789
211,69.80000004882811
212,69.50000006103515
213,67.16
214,69.79999993896486
215,46.74000002441407
216,53.87999996337891
217,65.85999993896485
218,66.63999999389648
219,69.31999998779297
220,57.63999993896484
221,65.27999993896485
222,62.05999998779297
223,40.20000001220704
224,68.15999991455078
225,0.9999999984741212
226,59.16000001831055
227,68.89999998779297
228,68.69999993896485
229,59.539999938964854
230,64.29999992675779
231,56.019999945068356
232,34.53999997558593
233,0.9999999996185304
234,64.16
235,69.41999986572266
236,62.19999993896485
237,69.05999991455079
238,68.33999990234375
239,10.62000000152588
240,49.859999993896494
241,68.0
242,69.0200000366211
243,58.39999998779297
244,70.6
245,55.21999998779297
246,67.02
247,49.36000001220703
248,69.61999993896484
249,68.86000000610352
250,69.81999992675782
251,56.4599999633789
252,68.38
253,64.11999997558594
254,64.67999998168945
255,62.220000006103525
256,69.0200000366211
257,61.74
258,70.40000002441407
259,62.81999991455079
260,54.79999995727539
261,69.82000000610351
262,55.33999994506836
263,67.75999997558594
264,67.47999995117189
265,72.29999995117187
266,57.55999992675781
267,67.87999986572265
268,68.79999993896486
269,67.06000002441407
270,61.97999991455078
271,54.19999992675781
272,65.03999993896484
273,67.98000003662109
274,70.28000000610352
275,57.97999997558594
276,54.49999998779297
277,69.33999998779296
278,57.79999997558594
279,65.08000006103515
280,50.49999998168946
281,68.53999991455078
282,66.42000000610352
283,68.42000004882813
284,61.65999991455078
285,69.28000006103515
286,57.23999996337891
287,67.24000006103516
288,68.16000000610353
289,64.19999991455079
290,63.17999992675782
291,66.64000002441406
292,66.77999999389648
293,69.91999997558594
294,67.75999995117188
295,70.59999992675782
296,64.31999999389649
297,10.339999990844726
298,62.84000001220703
299,64.88000002441406
300,65.86000002441406
301,69.43999986572264
302,48.439999975585934
303,64.90000003662111
304,59.38000000610352
305,50.219999975585935
306,44.959999963378905
307,67.79999995117187
308,67.88000004882811
309,61.95999995727539
310,66.48000001220703
311,62.65999996948242
312,62.01999998168945
313,45.5
314,67.18000004882812
315,57.91999997558594
316,68.17999996337889
317,57.86000002441406
318,68.20000002441407
319,53.919999993896475
320,65.15999999389649
321,64.32000003662111
322,70.65999986572265
323,62.01999996948242
324,53.87999993286133
325,66.93999991455078
326,69.81999986572265
327,64.79999998168945
328,68.24000001220703
329,63.799999951171884
330,53.47999999389649
331,55.99999993286133
332,50.65999997558594
333,62.81999992675781
334,46.77999998168945
335,66.59999992675782
336,65.33999993896484
337,62.31999993896484
338,66.15999991455078
339,65.80000001220704
340,63.979999951171884
341,51.70000001220704
342,63.72000001220703
343,54.639999993896474
344,64.14000002441406
345,34.459999981689464
346,61.759999975585934
347,61.71999996948242
348,61.15999998779297
349,58.05999994506836
350,69.07999993896485
351,70.11999995117189
352,70.51999990234377
353,54.55999995727539
354,64.46
355,69.89999995117188
356,68.93999995117187
357,55.87999992675781
358,67.74
359,63.25999999389649
360,69.65999997558593
361,69.78000003662109
362,68.59999989013671
363,56.780000018310545
364,50.69999998779297
365,31.759999969482426
366,66.59999998779297
367,65.85999995117187
368,63.60000001220703
369,63.93999998168945
370,68.19999989013672
371,65.42000000610352
372,69.51999986572265
373,68.37999995117187
374,69.77999997558594
375,64.47999991455079
376,62.33999996948242
377,66.7400000061035
378,70.8999998901367
379,59.87999996337891
380,67.23999987792969
381,68.83999989013672
382,69.63999997558594
383,61.81999993286133
384,67.04000003662111
385,70.60000006103516
386,59.11999993896485
387,54.71999998779297
388,68.33999998779296
389,67.77999987792968
390,47.27999995727539
391,67.98000003662109
392,68.59999987792969
393,66.15999992675779
394,65.64000001220703
395,64.28000003662109
396,49.33999996948242
397,68.8399999633789
398,69.13999996337891
399,66.99999986572266
400,67.59999987792969
401,58.63999994506836
402,67.58000000610353
403,67.93999993896486
404,66.9600000366211
405,64.54000000610351
406,65.78000000610352
407,46.53999992675782
408,62.69999997558594
409,65.01999986572265
410,69.15999991455078
411,68.87999999389649
412,68.61999992675781
413,68.47999997558594
414,53.819999969482424
415,61.56
416,66.7
417,46.90000001220703
418,70.12000004882813
419,58.05999993896484
420,56.01999996948242
421,65.03999986572266
422,68.81999998779297
423,52.29999998168945
424,62.70000001220704
425,69.99999992675781
426,0.9999999988555908
427,61.2
428,68.97999995117189
429,64.84000001220703
430,68.58
431,66.94000001220704
432,11.319999987792967
433,62.29999991455078
434,55.72000001220703
435,70.10000001220703
436,64.42000003662109
437,46.21999995727539
438,66.24
439,71.6799998901367
440,70.7400000366211
441,0.9999999992370604
442,46.78000002441407
443,67.71999986572266
444,67.95999995117188
445,64.4
446,69.78000000610352
447,61.63999993286133
448,67.54000003662111
449,52.499999951171866
450,67.24000004882812
451,64.65999995117187
452,56.07999998779297
453,67.69999997558594
454,68.03999995117188
455,69.54000001220703
456,66.11999992675781
457,59.07999999389649
458,69.08000000610353
459,66.40000000610351
460,68.05999992675781
461,67.30000002441406
462,62.820000006103506
463,65.77999997558594
464,57.93999996948242
465,39.42
466,69.32000004882812
467,44.399999975585935
468,53.539999975585935
469,67.73999993896484
470,67.32000006103516
471,67.05999993896485
472,67.63999995117186
473,64.2
474,56.35999992675782
475,55.75999999389649
476,65.09999991455078
477,58.49999993896484
478,67.89999990234375
479,66.6999999633789
480,68.89999995117188
481,53.56
482,58.01999998168945
483,64.34
484,66.99999999389648
485,67.77999997558594
486,66.75999993896484
487,70.09999993896484
488,67.31999996337889
489,64.01999998779297
490,69.17999995117188
491,69.63999992675781
492,67.81999992675782
493,65.21999993896485
494,50.15999996337891
495,67.15999995117187
496,67.24
497,69.19999992675781
498,11.159999987792967
499,65.58000004882814
500,66.86000004882814
501,49.77999995117187
502,52.759999926757814
503,66.29999995117187
504,64.94000000610353
505,64.63999993896485
506,68.56000003662109
507,66.33999991455079
508,68.16
509,67.75999992675781
510,68.18000006103516
511,64.0599999633789
512,56.26000001220703
513,65.07999995117187
514,67.66000004882811
515,67.89999995117188
516,56.719999963378896
517,67.45999986572265
518,69.12000001220703
519,64.13999996948242
520,69.01999991455078
521,30.759999969482426
522,65.13999998168946
523,62.08000002441406
524,68.14
525,66.95999992675782
526,59.81999993286133
527,68.35999998779297
528,56.45999993286133
529,63.73999993896484
530,44.83999998168945
531,69.49999991455078
532,63.45999995727539
533,62.2
534,66.51999997558593
535,68.4799999572754
536,68.25999992675781
537,60.93999996337891
538,59.84000000610352
539,69.29999986572264
540,0.9999999996185304
541,70.77999987792968
542,72.01999998779297
543,71.28
544,64.40000002441407
545,0.9999999996185304
546,56.759999951171885
547,68.35999989013672
548,68.58000003662109
549,65.82000000610351
550,61.37999997558594
551,69.01999989013672
552,0.9999999996185304
553,55.95999994506836
554,67.72000001220704
555,64.58000000610353
556,58.359999975585936
557,57.119999951171884
558,64.07999992675781
559,59.75999998168946
560,67.93999991455078
561,58.36000002441406
562,64.85999999389648
563,67.64
564,57.89999998168946
565,65.48
566,51.38000000610352
567,37.79999996948242
568,66.07999995117187
569,43.73999998168945
570,64.82000002441406
571,71.03999986572266
572,70.56000003662109
573,67.43999995117187
574,46.48000001831055
575,68.23999995117188
576,61.83999998779297
577,69.42000006103515
578,66.69999986572266
579,64.94000004882814
580,64.33999993896484
581,68.51999987792969
582,72.1999999145508
583,44.27999998779297
584,55.699999945068356
585,68.67999986572265
586,68.93999992675779
587,69.93999998779297
588,68.37999999389649
589,65.90000003662111
590,67.39999992675781
591,69.30000000610353
592,46.440000006103524
593,68.50000006103515
594,58.1799999633789
595,63.0999999633789
596,66.99999998779298
597,68.03999998779297
598,67.25999992675781
599,57.91999997558594
600,68.35999986572266
601,41.68000001220703
602,67.19999998779296
603,54.97999998779297
604,67.11999993896484
605,54.83999999389648
606,46.5399999633789
607,69.38000006103516
608,62.679999969482424
609,70.10000006103516
610,67.9600000061035
611,68.19999992675781
612,47.48000001220703
613,67.94000000610353
614,61.31999991455079
615,68.04000002441406
616,67.61999992675781
617,68.23999993896484
618,67.53999991455078
619,64.53999995117188
620,46.35999993896484
621,67.22000001220704
622,67.39999997558594
623,68.13999995117186
624,39.29999996948242
625,64.6000000061035
626,69.85999992675781
627,61.60000002441407
628,65.07999993896485
629,69.65999998779297
630,67.85999998168947
631,63.33999997558594
632,0.9999999996185304
633,56.89999993286133
634,60.47999995727539
635,46.30000002441406
636,55.00000001831054
637,64.53999998779297
638,65.21999998779297
639,58.52000001831055
640,45.499999993896495
641,68.18000001220703
642,62.33999999389648
643,66.06000001220703
644,67.29999992675779
645,69.78000006103515
646,57.86000001220703
647,69.43999986572264
648,70.21999997558594
649,67.53999991455078
650,64.87999991455078
651,56.579999926757814
652,69.55999993896485
653,65.41999996337891
654,69.97999987792969
655,72.13999995117187
656,65.37999992675782
657,57.959999981689464
658,69.51999998779297
659,59.25999996948242
660,53.07999993896485
661,63.65999996337891
662,63.84000001220703
663,71.22000002441406
664,66.02000004882811
665,66.64000006103515
666,68.85999999389648
667,67.83999991455079
668,61.98000002441406
669,1.0
670,63.29999995727539
671,57.38000001220704
672,68.73999998779297
673,59.719999993896494
674,46.56000000610352
675,37.52000001220703
676,57.61999998168945
677,47.01999995727539
678,68.37999995117187
679,67.68000002441406
680,68.42000006103515
681,70.26
682,68.53999998779297
683,36.55999995117188
684,70.23999995117188
685,64.18000000610351
686,68.98
687,54.399999951171885
688,69.60000001220703
689,70.68000004882812
690,71.61999986572266
691,63.179999975585936
692,68.96000004882812
693,40.320000024414064
694,65.41999993896485
695,69.55999986572266
696,57.21999996948242
697,65.23999991455078
698,68.78000002441406
699,72.23999993896484
700,66.46000004882812
701,62.080000036621094
702,69.58000003662109
703,67.93999996337891
704,62.91999995117187
705,56.42000002441407
706,61.70000003662109
707,70.36000003662109
708,68.76000000610351
709,64.0
710,57.07999993286133
711,63.35999996948242
712,63.53999998779297
713,60.33999995727539
714,69.64000004882813
715,64.33999997558594
716,45.4999999633789
717,67.21999992675781
718,64.79999995117187
719,50.47999998779297
720,67.73999989013672
721,70.01999987792969
722,71.80000001220705
723,34.65999997558594
724,67.41999986572266
725,68.61999993896484
726,67.87999997558593
727,65.85999992675781
728,61.540000006103526
729,66.70000006103514
730,65.57999999389648
731,67.31999995117188
732,70.13999998779298
733,69.45999993896484
734,60.5999999633789
735,66.70000004882813
736,64.02000001831054
737,62.18000002441406
738,60.639999951171866
739,64.69999999389647
740,65.4
741,62.59999993896484
742,69.07999990234374
743,54.639999993896474
744,65.73999991455078
745,44.1799999633789
746,64.06000000610352
747,70.23999992675782
748,59.280000006103506
749,68.88000002441406
750,68.69999989013672
751,67.11999993896484
752,68.38000004882811
753,54.459999981689464
754,65.30000002441406
755,63.06000003662109
756,65.2
757,55.36000001220703
758,57.819999951171866
759,46.259999951171885
760,68.79999997558593
761,65.67999996337889
762,56.45999997558594
763,47.0
764,46.84
765,59.079999963378896
766,67.20000003662109
767,57.29999996337891
768,67.47999993896484
769,50.53999994506836
770,68.19999986572266
771,67.10000006103516
772,38.59999993896484
773,67.85999995727539
774,65.86000001220702
775,64.01999991455078
776,42.320000006103506
777,59.23999996948242
778,68.94000004882814
779,63.54
780,55.5999999633789
781,67.86000004882814
782,68.35999999389648
783,67.24
784,56.39999996948242
785,67.32000003662111
786,62.16000000610352
787,68.01999996337891
788,56.35999993286133
789,58.99999994506836
790,67.31999995117188
791,68.66000004882811
792,58.48000000610352
793,69.45999987792969
794,61.89999992675782
795,55.93999994506836
796,67.52
797,70.17999992675782
798,61.36000002441406
799,49.17999994506836
800,67.22000004882814
801,68.19999992675781
802,63.40000002441406
803,69.87999987792969
804,66.21999999389648
805,66.93999986572264
806,39.59999992675781
807,66.51999996337891
808,69.05999995117186
809,65.92000004882813
810,68.67999987792969
811,66.85999993896485
812,42.35999998779297
813,68.34000000610351
814,68.02000001220703
815,69.16000006103516
816,66.85999999389648
817,68.39999990234375
818,59.73999996337891
819,66.92000003662109
820,63.66000001220703
821,66.64000002441406
822,67.01999986572265
823,64.31999997558594
824,69.71999997558594
825,64.60000002441406
826,57.55999993286133
827,67.35999995117187
828,64.28000004882813
829,68.86000006103515
830,42.09999998779297
831,65.56000004882813
832,10.519999995422364
833,68.82000004882812
834,47.619999932861326
835,62.039999951171865
836,61.83999996337891
837,67.34000004882813
838,68.86000003662109
839,60.01999993286133
840,70.60000002441406
841,67.87999996337889
842,66.68000006103516
843,67.33999998168946
844,70.06000003662109
845,38.45999998779297
846,66.89999992675781
847,65.28000006103515
848,63.359999993896494
849,54.91999997558594
850,50.48000001831055
851,52.959999951171866
852,69.79999986572264
853,55.21999993286133
854,65.57999992675781
855,67.51999998779297
856,67.31999995117188
857,72.68000002441406
858,64.08000000610353
859,64.54000000610351
860,64.88000002441406
861,54.53999998779297
862,71.06000004882813
863,63.620000006103524
864,57.58
865,65.23999989013672
866,68.48000006103516
867,0.9999999992370604
868,69.1999999633789
869,71.48000001220703
870,66.55999999389647
871,68.07999997558593
872,68.81999991455078
873,70.49999986572266
874,63.580000036621094
875,68.25999991455078
876,50.77999995117187
877,65.4400000366211
878,51.359999975585936
879,1.0
880,63.03999998168946
881,67.17999993896484
882,62.039999938964854
883,68.00000000610352
884,69.01999987792969
885,0.9999999996185304
886,62.49999995727539
887,41.79999995727539
888,63.91999996948242
889,65.57999995117187
890,63.74000001220704
891,67.15999998168945
892,67.38000004882811
893,29.099999963378906
894,62.53999992675782
895,69.85999996337891
896,66.99999993896485
897,64.26000002441407
898,69.85999997558594
899,47.219999963378896
900,62.88000001220704
901,50.23999996948242
902,64.80000001220704
903,69.64000004882813
904,64.19999992675781
905,56.95999995727539
906,62.70000001220704
907,68.06000003662109
908,67.20000000610352
909,65.31999992675782
910,69.51999996337891
911,65.43999992675779
912,69.55999992675781
913,33.75999997253418
914,65.62000001220703
915,69.99999989013672
916,69.0599999572754
917,64.18000004882812
918,64.40000001220703
919,66.28000002441406
920,51.25999994506836
921,68.01999993896484
922,49.819999951171866
923,67.08000001220704
924,67.56
925,68.61999995117189
926,54.820000024414064
927,56.780000018310545
928,58.80000002441406
929,53.42
930,62.51999999389648
931,35.14000000610351
932,66.97999998779297
933,1.0
934,43.69999992675781
935,49.38000001831055
936,39.259999987792966
937,71.3999999633789
938,69.90000002441407
939,0.9999999996185304
940,62.299999932861326
941,66.91999992675781
942,64.3
943,57.01999993286133
944,68.11999989013673
945,70.46000002441406
946,56.9
947,60.4599999633789
948,56.83999996948242
949,58.55999993286133
950,65.77999998168946
951,69.77999986572266
952,58.43999995727539
953,60.799999951171884
954,10.859999987792971
955,66.33999998779296
956,61.89999998168946
957,38.10000002441407
958,68.11999986572266
959,68.35999996337891
960,69.29999989013672
961,69.29999993896486
962,60.679999969482424
963,66.04000001220703
964,54.29999997558594
965,66.5200000366211
966,67.90000001220703
967,60.76000003662109
968,62.74000001220704
969,63.5
970,57.62
971,59.05999995727539
972,65.49999991455078
973,66.53999993896484
974,63.35999992675782
975,63.85999992675782
976,67.27999999389648
977,69.08000006103515
978,64.57999995117187
979,64.69999998779296
980,62.57999994506836
981,67.92000006103515
982,69.44000000610353
983,70.21999999389648
984,62.91999991455078
985,68.33999987792969
986,64.70000002441407
987,64.07999998779297
988,56.85999992675782
989,53.6
990,68.88000002441406
991,69.1000000366211
992,67.21999992675781
993,67.36000001220702
994,62.15999991455078
995,63.37999995117188
996,68.72000006103515
997,61.11999999389649
998,68.07999986572266
999,66.91999991455079
1000,70.57999995117187
1001,64.33999999389647
1002,67.97999995117189
1003,39.98000001220703
1004,53.99999998779297
1005,62.75999996948242
1006,69.50000002441406
1007,37.15999998168945
1008,57.87999993896484
1009,67.14000002441406
1010,69.32000006103516
1011,66.85999998168947
1012,62.37999992675781
1013,69.22000003662109
1014,63.77999991455078
1015,65.18000004882812
1016,66.73999995117188
1017,46.24000002441407
1018,67.2599999633789
1019,65.95999992675782
1020,58.01999999389648
1021,69.05999989013672
1022,65.15999998779297
1023,69.7
1024,69.26000006103516
1025,65.71999991455078
1026,54.45999993286133
1027,70.2
1028,44.499999969482424
1029,57.11999997558594
1030,66.55999993896485
1031,65.32000004882812
1032,64.45999986572265
1033,63.97999992675781
1034,67.48000004882813
1035,69.55999991455079
1036,67.09999999389649
1037,64.87999992675782
1038,67.49999997558594
1039,50.02000001220703
1040,68.87999993896484
1041,63.90000002441406
1042,65.13999992675781
1043,65.43999996337891
1044,67.41999998779296
1045,66.38000002441406
1046,68.71999997558594
1047,66.35999998779297
1048,66.24000001220703
1049,68.90000002441407
1050,69.21999991455078
1051,58.03999993286133
1052,62.33999996948242
1053,70.21999986572266
1054,56.45999992675781
1055,67.17999991455078
1056,44.13999998779297
1057,45.49999992675781
1058,69.77999990234375
1059,69.54000006103516
1060,65.12000000610351
1061,58.11999996948242
1062,70.66
1063,1.0
1064,57.859999975585936
1065,57.55999996948242
1066,69.01999993896484
1067,66.06000000610352
1068,68.42
1069,70.05999990234375
1070,31.839999978637696
1071,65.42000000610352
1072,63.11999996948242
1073,69.85999987792968
1074,66.05999995117186
1075,65.19999989013672
1076,54.699999945068356
1077,67.61999998779297
1078,69.51999987792969
1079,68.16000000610353
1080,70.00000006103515
1081,50.60000000610353
1082,59.29999995727539
1083,54.24
1084,70.70000003662109
1085,47.03999996948242
1086,69.59999990234375
1087,46.29999997558594
1088,68.32000002441406
1089,67.13999995117186
1090,65.22000001220704
1091,61.38
1092,50.70000001220704
1093,67.68000003662111
1094,57.679999975585936
1095,63.84000003662109
1096,68.05999990234375
1097,57.33999998168945
1098,62.91999991455078
1099,67.64000004882813
1100,64.13999996337891
1101,63.23999992675781
1102,66.28
1103,58.13999997558594
1104,59.699999993896476
1105,68.69999993896485
1106,52.58
1107,46.97999998168945
1108,63.0400000366211
1109,59.70000002441406
1110,57.959999951171866
1111,54.79999993896485
1112,68.23999995117188
1113,67.4600000366211
1114,71.00000002441406
1115,67.14000001220703
1116,46.139999951171866
1117,65.33999995117189
1118,46.939999932861326
1119,44.399999975585935
1120,71.13999996337891
1121,67.00000002441406
1122,68.49999992675781
1123,62.74000003662109
1124,64.63999996337891
1125,10.999999981689452
1126,64.79999991455078
1127,66.96000001220703
1128,65.41999996948242
1129,66.49999992675781
1130,70.15999995117187
1131,68.4600000366211
1132,61.259999926757814
1133,62.759999926757814
1134,49.03999998168946
1135,67.59999989013671
1136,66.92000006103515
1137,64.17999992675782
1138,69.15999992675779
1139,68.85999996337891
1140,58.359999975585936
1141,61.679999914550784
1142,63.500000006103505
1143,60.4999999633789
1144,68.32000002441406
1145,69.67999996337889
1146,62.380000048828116
1147,64.15999993896484
1148,68.20000002441407
1149,69.49999990234375
1150,63.37999991455078
1151,64.08
1152,63.11999995727539
1153,64.80000002441406
1154,69.32000003662111
1155,57.54
1156,68.34000003662109
1157,68.01999999389649
1158,41.11999993896485
1159,57.51999999389648
1160,70.65999996337891
1161,68.19999997558594
1162,69.50000003662109
1163,57.859999951171865
1164,57.99999998168946
1165,68.91999989013672
1166,56.039999993896494
1167,69.76000001220703
1168,66.62
1169,68.39999992675781
1170,68.4799999633789
1171,62.41999997558594
1172,66.75999991455078
1173,70.11999995117189
1174,61.91999992675781
1175,65.92000004882813
1176,66.58000006103515
1177,70.75999998779297
1178,66.20000002441407
1179,58.539999938964854
1180,67.79999998779297
1181,66.21999991455078
1182,43.86000002441406
1183,58.39999993286133
1184,40.219999951171864
1185,63.13999992675781
1186,65.29999997558593
1187,65.16000001220704
1188,62.039999975585935
1189,69.89999990234375
1190,65.73999998168945
1191,63.579999951171885
1192,68.06000006103514
1193,66.0399999633789
1194,57.65999999389648
1195,69.12000002441407
1196,67.42000006103515
1197,60.800000006103524
1198,65.35999992675781
1199,64.33999992675781
1200,55.54
1201,46.08000001831055
1202,53.37999992675781
1203,67.82000004882812
1204,67.24000006103516
1205,67.50000006103515
1206,56.44000001220703
1207,67.56000001220703
1208,69.11999998779297
1209,61.55999996337891
1210,67.63999986572266
1211,59.419999993896475
1212,46.33999996948242
1213,66.28000002441406
1214,57.21999998168946
1215,61.69999992675781
1216,57.41999995117187
1217,69.61999987792969
1218,65.11999993896484
1219,66.92000002441407
1220,67.96000004882812
1221,34.33999997253418
1222,55.04000002441406
1223,67.68000003662111
1224,66.93999986572264
1225,59.01999997558594
1226,69.15999995117187
1227,67.11999998779297
1228,64.57999991455078
1229,65.85999996337891
1230,50.76000001831055
1231,43.81999995727539
1232,46.91999993286133
1233,67.32000001220703
1234,0.9999999996185304
1235,57.05999995727539
1236,59.18000002441406
1237,69.54
1238,59.039999975585935
1239,68.91999992675781
1240,63.080000006103525
1241,63.52000000610352
1242,46.67999995727539
1243,63.799999987792965
1244,65.3000000366211
1245,69.22000006103515
1246,65.32000000610351
1247,64.23999994506836
1248,69.29999995117187
1249,47.339999932861325
1250,68.27999990234375
1251,67.85999991455078
1252,70.29999992675779
1253,62.87999998168945
1254,68.15999987792969
1255,69.41999997558594
1256,68.83999986572266
1257,62.57999987792969
1258,60.25999996337891
1259,56.97999999389649
1260,63.51999992675781
1261,68.86000003662109
1262,66.64000004882813
1263,58.73999996337891
1264,69.17999997558594
1265,69.10000004882812
1266,51.59999998168945
1267,70.71999989013672
1268,65.51999993896484
1269,64.57999992675781
1270,62.56000003662109
1271,65.21999993896485
1272,44.459999963378905
1273,49.959999993896474
1274,61.49999998168946
1275,70.4199999145508
1276,46.38
1277,69.61999992675781
1278,60.98000003662109
1279,61.540000048828134
1280,56.68000001831054
1281,69.43999998779297
1282,60.90000001831055
1283,62.09999992675781
1284,47.31999993896484
1285,69.81999998779297
1286,61.75999993896485
1287,69.93999997558593
1288,67.52000000610353
1289,67.85999991455078
1290,67.27999996337891
1291,0.9999999988555908
1292,66.18000002441406
1293,64.2599999633789
1294,55.97999992675781
1295,68.73999995117188
1296,44.879999993896476
1297,67.52000004882811
1298,67.4400000366211
1299,66.05999997558594
1300,68.41999986572266
1301,68.81999995117188
1302,58.579999963378896
1303,69.45999990234375
1304,67.13999991455078
1305,64.12000004882813
1306,64.79999991455078
1307,63.57999998168946
1308,51.44
1309,52.37999993896484
1310,57.75999994506836
1311,49.63999993286133
1312,51.20000000610352
1313,67.09999992675782
1314,67.3399999633789
1315,58.55999997558594
1316,69.32000002441406
1317,73.16000006103516
1318,51.4
1319,63.62000004882813
1320,64.04000001220703
1321,64.82
1322,69.75999995117188
1323,0.9999999996185304
1324,63.900000036621094
1325,39.61999999389649
1326,57.57999994506836
1327,66.99999991455078
1328,65.11999998779297
1329,54.65999992675781
1330,62.45999998779297
1331,63.039999938964854
1332,68.67999993896484
1333,65.77999986572266
1334,62.94000001220703
1335,69.63999991455078
1336,65.08000001831054
1337,67.60000004882812
1338,65.37999999389649
1339,67.77999989013672
1340,62.619999926757814
1341,67.63999989013672
1342,46.9599999633789
1343,65.62000001220703
1344,64.31999993286132
1345,67.3
1346,71.2599999633789
1347,68.57999986572266
1348,54.539999938964854
1349,67.28000002441406
1350,62.58000002441406
1351,57.87999994506836
1352,69.01999996337891
1353,69.51999996337891
1354,62.359999993896494
1355,56.37999997558594
1356,68.44000004882814
1357,67.42000002441407
1358,46.09999998168945
1359,63.640000024414064
1360,69.37999998779297
1361,70.33999995117189
1362,69.33999989013672
1363,68.99999995117186
1364,67.72000000610352
1365,62.34
1366,66.71999990234374
1367,67.79999987792971
1368,64.44
1369,57.039999951171865
1370,65.09999997558593
1371,67.56
1372,68.06000001220703
1373,57.86000001220703
1374,67.73999993896484
1375,66.26000003662111
1376,60.599999993896475
1377,62.83999998779297
1378,66.30000006103515
1379,65.15999993896484
1380,62.819999993896495
1381,28.41999998474121
1382,68.51999993896484
1383,70.29999997558593
1384,58.55999995727539
1385,62.56000000610352
1386,70.31999989013671
1387,69.76000001220703
1388,63.939999987792966
1389,66.36
