uid,combined_score,time
127,0.5278105132983754,0.23412322998046878
128,0.5672025413512443,0.255507230758667
129,0.5785927949190164,0.3171224594116211
130,0.5416542983144255,0.19980072975158691
131,0.5219488793428837,0.20068740844726565
132,0.545853963481676,0.19473767280578613
133,0.5652521508855349,0.26209306716918945
134,0.5669224748038348,0.23042583465576172
135,0.5195583617992897,0.1482558250427246
136,0.5738939101998101,0.29061293601989746
137,0.5587213658713593,0.25607967376708984
138,0.5900957648446757,0.3339166641235352
139,0.5527169379010868,0.250669002532959
140,0.5667528393012516,0.2366008758544922
141,0.5682694738670018,0.2299284934997559
142,0.5691524103955301,0.27982401847839355
143,0.5497928053540571,0.1970837116241455
144,0.5297344272572337,0.19192719459533691
145,0.5444915230334706,0.18529725074768066
146,0.4982886249256257,0.1550579071044922
147,0.575022926655687,0.28764986991882324
148,0.5689841505295031,0.2336561679840088
149,0.54673389819501,0.19237828254699704
150,0.5433368444104413,0.21834897994995117
151,0.5015307412340845,0.15106892585754395
152,0.5699163974125114,0.24350619316101074
153,0.5905972089427718,0.33849573135375977
154,0.5727153872223121,0.30631566047668457
155,0.5254951500743814,0.22462010383605957
156,0.5045064973428388,0.16723060607910156
157,0.42774800448381056,0.11653566360473633
158,0.5770678922240174,0.30614662170410156
159,0.5458320998189542,0.2154674530029297
160,0.4982886249256257,0.16179251670837402
161,0.5137068638879516,0.1606893539428711
162,0.5710919605469251,0.29757046699523926
163,0.5033261171200856,0.14630866050720215
164,0.5726709050906701,0.30234265327453613
165,0.5680967354275596,0.2966806888580322
166,0.5524861511727432,0.18986892700195312
167,0.5443976204636113,0.19745254516601562
168,0.5889896556613611,0.32406067848205566
169,0.5368749273228544,0.22879743576049805
170,0.5489831814290773,0.20664238929748535
171,0.58032930138137,0.296663761138916
172,0.0,0.114227294921875
173,0.5548478109934887,0.19704437255859375
174,0.5525218723970493,0.205125093460083
175,0.5338842979191409,0.20666790008544922
176,0.5153718336658702,0.1524951457977295
177,0.5349833664835127,0.19678115844726562
178,0.5787848059383632,0.2889432907104492
179,0.5498274411575905,0.26719093322753906
180,0.5812763173974316,0.31402063369750977
181,0.5684078535627993,0.2631986141204834
182,0.0,0.11089682579040527
183,0.4971677359238716,0.16768288612365723
184,0.5676284267301587,0.2735326290130615
185,0.5542367927767881,0.23654317855834964
186,0.4497235322416794,0.10297775268554689
187,0.553437073869108,0.1880829334259033
188,0.5351297148870299,0.20258808135986328
189,0.5491745356664203,0.21053147315979004
190,0.5387192979167857,0.21069860458374023
191,0.5403323403388748,0.21110033988952637
192,0.5464163178990705,0.22449159622192386
193,0.5463692190500405,0.21874666213989258
194,0.546869445515641,0.21842384338378906
195,0.5131419209167114,0.16041111946105957
196,0.5162433927541958,0.20159912109375
197,0.5480546181675969,0.22872614860534668
198,0.5600874769495907,0.2485651969909668
199,0.4341329839947894,0.11130881309509277
200,0.5135922699120082,0.15790224075317383
201,0.5154568709221157,0.15593266487121582
202,0.5740238082820254,0.3386812210083008
203,0.5904927791904337,0.32631587982177734
204,0.567202544615727,0.2241833209991455
205,0.5468694564960913,0.19514060020446777
206,0.5195583617992897,0.1449756622314453
207,0.5624029486490875,0.2330136299133301
208,0.5011765471162447,0.14633965492248535
209,0.5630972058923832,0.23195672035217285
210,0.4351401856767834,0.15184354782104492
211,0.5743618700399781,0.28961825370788574
212,0.5811835148722013,0.2923276424407959
213,0.5487725235183868,0.1937389373779297
214,0.5625904956681788,0.23697257041931152
215,0.436019127538594,0.12195944786071777
216,0.511729011890233,0.15542936325073242
217,0.5381060055096766,0.2054908275604248
218,0.5428970340875015,0.1949472427368164
219,0.5505023761518476,0.2067878246307373
220,0.5276120251359507,0.22374558448791504
221,0.5137068638879516,0.16326570510864258
222,0.5270885889568291,0.21284794807434082
223,0.43213154000107307,0.11761212348937988
224,0.5808191303879213,0.3057668209075928
225,0.40189992009756037,0.1694164276123047
226,0.5131150767483608,0.15321040153503418
227,0.5663699723015263,0.2609379291534424
228,0.566409085244362,0.2419905662536621
229,0.5135922699120082,0.15659523010253906
230,0.5709631433941783,0.3222367763519287
231,0.5266516916763688,0.19457435607910156
232,0.42778060552688035,0.1113748550415039
233,0.0,0.11771821975708009
234,0.5485292414883457,0.2324533462524414
235,0.5812763173974316,0.2921874523162842
236,0.5278105132983754,0.2324671745300293
237,0.5660581225881792,0.2607879638671875
238,0.56318049852182,0.25346827507019043
239,0.4302778884069728,0.10762405395507812
240,0.4341329839947894,0.11101031303405762
241,0.5744187527284473,0.2861502170562744
242,0.5786537746975954,0.32587456703186035
243,0.4494860531777795,0.15934085845947266
244,0.5786389983774136,0.29317212104797363
245,0.5268089589273965,0.1995697021484375
246,0.5632931307373167,0.26773738861083984
247,0.5006789918376734,0.15649700164794922
248,0.5663211498956581,0.2347865104675293
249,0.5693877292177948,0.24607157707214355
250,0.5510103591354577,0.2157573699951172
251,0.49822415609292625,0.18224859237670898
252,0.5696004558718545,0.25186777114868164
253,0.5689771297232891,0.2589840888977051
254,0.5493610272808259,0.21093845367431646
255,0.5340763436958422,0.2111632823944092
256,0.5655063208518807,0.25255441665649414
257,0.537326402111224,0.24032878875732422
258,0.5510103591354577,0.214094877243042
259,0.5405228968106707,0.20307683944702148
260,0.5044840192442896,0.16248464584350586
261,0.580038436572707,0.31037211418151855
262,0.5094258953873888,0.16317439079284668
263,0.5266575188711272,0.23545241355895996
264,0.5756563713352382,0.2867758274078369
265,0.5785866752689423,0.3055610656738281
266,0.5506708807716464,0.2143247127532959
267,0.568573906179835,0.2556188106536865
268,0.5763490538041098,0.30560898780822754
269,0.5274442014830844,0.2614409923553467
270,0.538644200489151,0.2245500087738037
271,0.49663139759854175,0.15746831893920898
272,0.5137068638879516,0.15607428550720215
273,0.5632210945552352,0.24671840667724607
274,0.5904147381693443,0.32355260848999023
275,0.5414694338916162,0.1997368335723877
276,0.5510565054672902,0.22198224067687988
277,0.5806849580019938,0.30106353759765625
278,0.4493570284716075,0.1510639190673828
279,0.5599463805072054,0.24528765678405762
280,0.4331474917200964,0.15333127975463867
281,0.5704182702252351,0.2848954200744629
282,0.5417667109686002,0.20314359664916992
283,0.5636838576132781,0.24291229248046875
284,0.5271837184673851,0.14482426643371582
285,0.5690804642761855,0.24203109741210938
286,0.5281186329789486,0.20533466339111328
287,0.5470075608878688,0.28069114685058594
288,0.5430888082157636,0.2145678997039795
289,0.5576161218094404,0.2724189758300781
290,0.5340763436958422,0.20411086082458496
291,0.5437926468290603,0.21054601669311523
292,0.5632524693743198,0.2598104476928711
293,0.5902284805140472,0.34555912017822266
294,0.5270150972764248,0.15748834609985352
295,0.5656787901690133,0.2582871913909912
296,0.5478528193707614,0.1965465545654297
297,0.4276450232791672,0.11623668670654297
298,0.5366491316447847,0.18428492546081546
299,0.5561332720920465,0.2534756660461426
300,0.547871430178509,0.18996119499206543
301,0.5805130166191507,0.28648829460144043
302,0.499446736834418,0.15056920051574707
303,0.5680511277948377,0.2356123924255371
304,0.5224165879584756,0.16192150115966797
305,0.43065787139686046,0.11970281600952148
306,0.4943304659003638,0.15795063972473145
307,0.5643436458266325,0.24447107315063474
308,0.5498282532194211,0.2228138446807861
309,0.5528896989464138,0.19204998016357422
310,0.5818624257571996,0.31368446350097656
311,0.5360133743871306,0.2140815258026123
312,0.5401379673686465,0.20854783058166504
313,0.436019127538594,0.11261653900146484
314,0.5509708683362166,0.24710345268249512
315,0.5485330929883777,0.22958064079284668
316,0.5789759640300739,0.29113101959228516
317,0.5315870704661912,0.19686460494995117
318,0.5609310239432701,0.2483420372009277
319,0.5096312781190546,0.15114498138427734
320,0.5777471204466704,0.3009159564971924
321,0.5478528193707614,0.1877737045288086
322,0.56428053752107,0.25052332878112793
323,0.5511931823728374,0.20508408546447754
324,0.5317815995659505,0.20088815689086914
325,0.5468045758693909,0.21825766563415527
326,0.5774108962135475,0.29627013206481934
327,0.5618187277139225,0.23474717140197754
328,0.5524842288587868,0.2246873378753662
329,0.5523169228004925,0.3122749328613281
330,0.5261462185028065,0.22311544418334964
331,0.5050159261322639,0.1479511260986328
332,0.49805193999131875,0.17667174339294434
333,0.533584919058684,0.2266373634338379
334,0.4353775230445771,0.16843962669372559
335,0.5659089953031907,0.24241113662719727
336,0.5578309986410152,0.25347042083740234
337,0.5384523621250805,0.19352316856384277
338,0.550645351519865,0.19778919219970703
339,0.5602085801765255,0.2740035057067871
340,0.5403359891888365,0.20189499855041504
341,0.5116469716070564,0.17595577239990234
342,0.5159112965487519,0.1730194091796875
343,0.5127273744171436,0.17331218719482422
344,0.5687952799627437,0.25296878814697266
345,0.43245182301358276,0.10941767692565918
346,0.5520446193245799,0.2184765338897705
347,0.551679564052051,0.23991799354553223
348,0.5394981763021681,0.2285473346710205
349,0.49917153269649206,0.16454601287841797
350,0.5696521624039047,0.2601635456085205
351,0.5798033440368211,0.3133552074432373
352,0.5625323194428666,0.25432634353637695
353,0.5081306143254769,0.15336871147155762
354,0.522510422084916,0.1497642993927002
355,0.5505023761518476,0.21456050872802734
356,0.5591284590544185,0.27106332778930664
357,0.528356705934977,0.2112438678741455
358,0.5626003462216433,0.274733304977417
359,0.5430053189767334,0.2144629955291748
360,0.5805145509042489,0.28636837005615234
361,0.5877746808241765,0.3475527763366699
362,0.5779036759126689,0.2771894931793213
363,0.4975210970507137,0.16410470008850098
364,0.4331474917200964,0.1446986198425293
365,0.43036973643978954,0.1131131649017334
366,0.5659946921821346,0.23137807846069336
367,0.5612073331412517,0.22896480560302734
368,0.5564087861737247,0.24562358856201172
369,0.5453500251977738,0.21686744689941406
370,0.5692715480518755,0.2628915309906006
371,0.5137068638879516,0.16543173789978027
372,0.5650311038367383,0.2513892650604248
373,0.5691656500244632,0.2656421661376953
374,0.5912252841238361,0.38091588020324707
375,0.5212969822082034,0.15250277519226074
376,0.5708167472669331,0.2545449733734131
377,0.5512877557241184,0.2603137493133545
378,0.5904037702499014,0.3432414531707765
379,0.5410151647452482,0.18973088264465332
380,0.5519746300138104,0.19038605690002441
381,0.5755957460856789,0.2691152095794678
382,0.568842558625956,0.2442007064819336
383,0.5446740557920736,0.1977081298828125
384,0.5498274411575905,0.26508355140686035
385,0.5688809156667358,0.2590141296386719
386,0.5314147456620504,0.19844603538513184
387,0.4452585977339661,0.10797858238220215
388,0.5694583957324287,0.26174473762512207
389,0.5822383521308785,0.3229601383209229
390,0.436019127538594,0.11123847961425781
391,0.5736769050249326,0.3390786647796631
392,0.5519457218402715,0.26969289779663086
393,0.5435045862550113,0.20010805130004883
394,0.5448779826702108,0.2099132537841797
395,0.5232486982772127,0.24061369895935059
396,0.4295181529873016,0.15910577774047852
397,0.5666657698351046,0.262645959854126
398,0.5811017413527751,0.31152844429016113
399,0.5646499245374493,0.23804044723510742
400,0.5469154544703294,0.20096969604492188
401,0.5315870648310506,0.2064969539642334
402,0.576095599590183,0.2881438732147217
403,0.5524842288587868,0.2085285186767578
404,0.526212964370677,0.272691011428833
405,0.5650446917811751,0.23658132553100586
406,0.5529968527219234,0.2053227424621582
407,0.436019127538594,0.1116900444030762
408,0.5153718336658702,0.16385507583618164
409,0.5481372601450407,0.2575347423553467
410,0.5690804642761855,0.26340413093566895
411,0.5905616602029202,0.345200777053833
412,0.5743099300512197,0.2881295680999756
413,0.5807823658443027,0.29467344284057617
414,0.5548478109934887,0.19596385955810547
415,0.5342513701120278,0.2278919219970703
416,0.5501127089936751,0.2641720771789551
417,0.4357847168483317,0.21303272247314453
418,0.5815786288572361,0.29967284202575684
419,0.5155198801378207,0.1575615406036377
420,0.5332965570140139,0.19452595710754395
421,0.5156332175623645,0.15697240829467773
422,0.5820662863051703,0.28410887718200684
423,0.5286990329884147,0.20275187492370608
424,0.5520446193245799,0.20843505859375
425,0.5611245811907678,0.2510221004486084
426,0.0,0.14716267585754395
427,0.5520446193245799,0.20603346824645996
428,0.5655436708626209,0.23767304420471191
429,0.5625830318869667,0.25301337242126465
430,0.5690227823123734,0.2555718421936035
431,0.5270150972764248,0.15907740592956543
432,0.4340837829902003,0.10236120223999023
433,0.5114963973917066,0.18214797973632812
434,0.5266116972374815,0.20917820930480957
435,0.5793837572527004,0.2973973751068115
436,0.5152812222025945,0.16145086288452148
437,0.5361767157932599,0.20281362533569336
438,0.5137073477456702,0.1535952091217041
439,0.5901899375226415,0.3222465515136719
440,0.5985778344340069,0.3963603973388672
441,0.0,0.16034412384033203
442,0.5509927051194723,0.23035192489624023
443,0.5572569314631839,0.25225162506103516
444,0.5598953108301431,0.2224717140197754
445,0.547586808870872,0.2668025493621826
446,0.57927762779304,0.2619819641113281
447,0.5114963973917066,0.1528027057647705
448,0.5485908619888138,0.2066173553466797
449,0.5078091607303999,0.14892339706420898
450,0.5920141391407444,0.33479905128479004
451,0.5411666748943941,0.20507121086120605
452,0.5460230919077134,0.2294445037841797
453,0.5645081090525319,0.23698139190673828
454,0.5790044905221892,0.301591157913208
455,0.5752086558888377,0.3096895217895508
456,0.559024337212971,0.2630634307861328
457,0.5276139723391384,0.1974935531616211
458,0.5763687540870123,0.30333614349365234
459,0.5450158991046136,0.20291495323181152
460,0.5524842288587868,0.19513177871704102
461,0.5659090483904978,0.23120927810668945
462,0.5430053189767334,0.19120335578918457
463,0.5416036278323055,0.2110545635223388
464,0.5412969506033064,0.19092655181884766
465,0.44520780839475455,0.10084772109985352
466,0.5799893082542474,0.3003246784210205
467,0.49683008521251354,0.1662142276763916
468,0.525969426412024,0.20351243019104004
469,0.5626153647026421,0.2686197757720947
470,0.5649127006791032,0.2544229030609131
471,0.5747661090649379,0.2992866039276123
472,0.5495506522796991,0.22159266471862793
473,0.5468018025093121,0.22057008743286133
474,0.503326104014328,0.1536259651184082
475,0.443855709966625,0.1542363166809082
476,0.5615453323951293,0.26513242721557617
477,0.5557113613333547,0.28858423233032227
478,0.5591377478016512,0.2527961730957031
479,0.5650648541412011,0.2328591346740722
480,0.5635640786744406,0.2580423355102539
481,0.529648702397782,0.2003202438354492
482,0.5497276611357044,0.20098876953125
483,0.5375929986327723,0.19917559623718262
484,0.5490656661119578,0.20715069770812988
485,0.5653558983386763,0.2365400791168213
486,0.5674374373945099,0.27918505668640137
487,0.5798224663168211,0.3214263916015625
488,0.5669009029978739,0.2594425678253174
489,0.5397785315931604,0.20378446578979492
490,0.5912553928646492,0.32779717445373535
491,0.5817682315816041,0.2668650150299072
492,0.5450921784694752,0.18692994117736816
493,0.5503192380009788,0.1831204891204834
494,0.5112065293777881,0.16927695274353027
495,0.5669009029978739,0.25600576400756836
496,0.5483159320917277,0.2726473808288574
497,0.5665616080002757,0.26194334030151367
498,0.4340837829902003,0.10900211334228516
499,0.5619036424625329,0.2536139488220215
500,0.526212964370677,0.2457571029663086
501,0.4331474917200964,0.1577589511871338
502,0.5013055845160413,0.15369534492492676
503,0.5587931620572933,0.257981538772583
504,0.5393735709905603,0.21691131591796878
505,0.5221322486084587,0.23322796821594238
506,0.5813583566119992,0.2843308448791504
507,0.5271637227834971,0.20635366439819336
508,0.5195583617992897,0.1549220085144043
509,0.5674374373945099,0.2533078193664551
510,0.5636838576132781,0.24888014793395996
511,0.53943972788022,0.2119596004486084
512,0.5714648703946813,0.23750782012939456
513,0.5500700729845338,0.3168923854827881
514,0.559068044260548,0.24630427360534668
515,0.5496230930316913,0.20084190368652344
516,0.5259675587666883,0.20186471939086914
517,0.5450158918172963,0.19772553443908691
518,0.5679155134313876,0.25603342056274414
519,0.5427284017550066,0.21035528182983398
520,0.580799135000779,0.279599666595459
521,0.43036973643978954,0.11249113082885742
522,0.5414525492363584,0.22583699226379395
523,0.5286096407881244,0.2532079219818115
524,0.5678372235224041,0.2445688247680664
525,0.5512754748781381,0.22941064834594727
526,0.5268194994486718,0.21686911582946777
527,0.5899974145198912,0.3283352851867676
528,0.5273366148031347,0.2086477279663086
529,0.5220704215069188,0.19605612754821777
530,0.42813030459825613,0.16480374336242676
531,0.588577024591811,0.33771800994873047
532,0.5178025326658555,0.18791747093200684
533,0.537037799990243,0.19565057754516602
534,0.5450644737206272,0.2029869556427002
535,0.5699163974125114,0.25097179412841797
536,0.5524842288587868,0.19927382469177246
537,0.5353643043308137,0.22436690330505368
538,0.5375671989587378,0.23446106910705564
539,0.5605647312819144,0.2672450542449951
540,0.0,0.15246367454528809
541,0.5779289581450688,0.31438684463500977
542,0.5891794806106406,0.38365054130554194
543,0.5778138799517717,0.3341364860534668
544,0.5825220503888758,0.29047632217407227
545,0.40189992009756037,0.17640233039855957
546,0.5363489111771484,0.2042679786682129
547,0.5769912353110329,0.273850679397583
548,0.5634851950297701,0.23668789863586426
549,0.5551128072536928,0.25635623931884766
550,0.5271837184673851,0.15251493453979492
551,0.5801878332017066,0.29007434844970703
552,0.40210609172177464,0.20938491821289065
553,0.5273366148031347,0.2122325897216797
554,0.5453943088267282,0.19334983825683594
555,0.5399549681143827,0.20092988014221191
556,0.5117835369028403,0.15091848373413086
557,0.5291652245874519,0.21515107154846191
558,0.581893619824665,0.28091931343078613
559,0.5356430414199144,0.20522546768188477
560,0.5270150972764248,0.16812968254089355
561,0.5155198801378207,0.15477609634399414
562,0.5643356221753111,0.2688572406768799
563,0.5604197921429389,0.26563286781311035
564,0.5311869174675493,0.19900870323181152
565,0.5405534684806119,0.23605990409851077
566,0.5277542242203069,0.20604133605957028
567,0.4363175039631386,0.10642361640930176
568,0.5558034937803618,0.2503046989440918
569,0.43013691809147125,0.1105473041534424
570,0.5424137388522644,0.217637300491333
571,0.5901441715505645,0.3708677291870117
572,0.5663231766305107,0.2408895492553711
573,0.5270150972764248,0.15934300422668457
574,0.5047395053296316,0.16940045356750488
575,0.5724501417833613,0.2900702953338623
576,0.5825697127447839,0.27885913848876953
577,0.5672164699109813,0.275968074798584
578,0.5644274289929486,0.24989604949951172
579,0.5689771297232891,0.22758054733276367
580,0.5212969822082034,0.16373133659362793
581,0.5803968044870006,0.3077127933502197
582,0.5786495621393188,0.3025548458099365
583,0.4299080900603307,0.1952507495880127
584,0.5278412990878354,0.2099084854125977
585,0.5750852921285267,0.2840852737426758
586,0.5810377134117423,0.29219603538513184
587,0.562518882438054,0.25066089630126953
588,0.5818242430617289,0.3253493309020996
589,0.5364820703688704,0.21992397308349612
590,0.5472046795136112,0.21647071838378906
591,0.5818223899008248,0.31888270378112793
592,0.43647570006384434,0.2765047550201416
593,0.5847909538156072,0.25473666191101074
594,0.4493570284716075,0.17709732055664062
595,0.5573677081615837,0.24248170852661133
596,0.5268984493387334,0.21291232109069824
597,0.5497928053540571,0.20720958709716797
598,0.5818232368101866,0.28928565979003906
599,0.5262497071822568,0.20928955078125
600,0.5757204379214971,0.3215799331665039
601,0.4996035349452933,0.14992666244506836
602,0.5632568440681309,0.2532362937927246
603,0.5057786171570805,0.1598987579345703
604,0.5586131544904341,0.25114893913269043
605,0.5262777043251837,0.20572400093078616
606,0.5361767157932599,0.20718955993652344
607,0.5899802839832848,0.32323312759399414
608,0.5144780264744135,0.20353126525878906
609,0.5798755232053325,0.290743350982666
610,0.54742049006292,0.21406936645507812
611,0.5704707813634589,0.2801985740661621
612,0.5059416924649726,0.24623966217041016
613,0.5486384517312246,0.21892189979553223
614,0.5675311199660672,0.2535884380340576
615,0.5524842288587868,0.19854187965393066
616,0.5522285605593223,0.26696085929870605
617,0.5636803007526285,0.2746591567993164
618,0.5594080766530765,0.25378966331481934
619,0.5503192380009788,0.2135775089263916
620,0.436019127538594,0.1324446201324463
621,0.5720478107971942,0.28586483001708984
622,0.5693877292177948,0.2514839172363281
623,0.5788227524957934,0.32631874084472656
624,0.5019253054753048,0.1852715015411377
625,0.5703643040145919,0.266345739364624
626,0.5801862031269599,0.3137803077697754
627,0.5153718336658702,0.15162873268127441
628,0.5137068638879516,0.16580820083618164
629,0.5683512019454635,0.31378173828125
630,0.5264632824618334,0.2011430263519287
631,0.5611469937587984,0.25124096870422363
632,0.0,0.11705827713012695
633,0.521447286672353,0.19900012016296387
634,0.5295052071976363,0.21712064743041995
635,0.436019127538594,0.12133455276489258
636,0.443855709966625,0.17067527770996094
637,0.5503192380009788,0.1971573829650879
638,0.5616348005733768,0.24768328666687012
639,0.5280096563443832,0.21645855903625488
640,0.436019127538594,0.11920166015625001
641,0.5482017989333934,0.2590749263763428
642,0.5528250748232101,0.23659014701843262
643,0.5817368747815551,0.2940864562988281
644,0.5477583941084805,0.22871184349060059
645,0.5690227823123734,0.27628493309020996
646,0.499881504224726,0.1680760383605957
647,0.5777129936403813,0.30443692207336426
648,0.6847347538959425,0.3604617118835449
649,0.5900225221972394,0.37011575698852534
650,0.5537287555037276,0.19774556159973145
651,0.5057786171570805,0.14324402809143066
652,0.5794176469832626,0.28481435775756836
653,0.5137068638879516,0.15252041816711426
654,0.568106423478506,0.23548150062561035
655,0.6468043115581895,0.3145158290863037
656,0.5535364891328608,0.2119596004486084
657,0.5412969506033064,0.1915144920349121
658,0.5649425747299756,0.24192094802856445
659,0.44966495707573934,0.2008805274963379
660,0.5064802980986387,0.14996004104614258
661,0.5418373162262193,0.2033219337463379
662,0.5695717976627804,0.25356578826904297
663,0.5810886796529625,0.3295869827270508
664,0.5156332175623645,0.1743476390838623
665,0.5154856514745592,0.1697683334350586
666,0.5691645218082666,0.36687397956848145
667,0.5647002617066335,0.2462475299835205
668,0.5135626270151555,0.1967072486877441
669,0.4288401239129517,0.2131946086883545
670,0.5405228968106707,0.19130659103393555
671,0.547635886208985,0.18813323974609375
672,0.5522453735504258,0.298511266708374
673,0.5270470681961169,0.2070143222808838
674,0.43549047279003417,0.19647479057312012
675,0.42587871821536666,0.11464500427246094
676,0.563950419243579,0.23428630828857422
677,0.504845536016413,0.15628767013549805
678,0.5671800364407793,0.26251721382141113
679,0.5519746300138104,0.21822690963745117
680,0.5915419298553204,0.3449382781982422
681,0.5895005812059876,0.3697047233581543
682,0.5684329429282446,0.32532835006713867
683,0.4991257481682244,0.17200422286987305
684,0.5648793123987038,0.2646911144256592
685,0.5685879237966086,0.23217201232910156
686,0.5649438551372662,0.26365184783935547
687,0.5089848519251515,0.15966081619262695
688,0.5794027305632712,0.33100271224975586
689,0.5791879319519982,0.29286623001098633
690,0.5624786638041138,0.2432246208190918
691,0.547871430178509,0.1953442096710205
692,0.5472314260664131,0.19649338722229004
693,0.42778060552688035,0.11344313621520996
694,0.5137068638879516,0.1597154140472412
695,0.581340579157849,0.3017458915710449
696,0.49917153269649206,0.15646100044250488
697,0.5667704602412442,0.25553321838378906
698,0.560025250059929,0.24829363822937012
699,0.5792742809502489,0.3095848560333252
700,0.5195583617992897,0.15369248390197754
701,0.5534247528569005,0.27057647705078125
702,0.5916870950486629,0.34081244468688965
703,0.5478104415987947,0.22586297988891602
704,0.5271837184673851,0.15106678009033203
705,0.49917153269649206,0.16578030586242676
